,Compressor_mean,AditionalHeat_mean,HotWater_mean,OutsideTemp_mean
2016-02-27 03:00:00,0.34086028806374447,0.0,47.6958762886598,2.2268041237113403
2016-02-27 04:00:00,0.3478329398046601,0.0,47.6520618556701,2.2268041237113403
2016-02-27 05:00:00,0.34909689553652407,0.0,47.58505154639175,2.2268041237113403
2016-02-27 06:00:00,0.35106886952608124,0.0,47.54123711340206,2.2010309278350517
2016-02-27 07:00:00,0.3524955960070464,0.0,47.49742268041237,2.1623711340206184
2016-02-27 08:00:00,0.35639640612656764,0.0,47.60824742268041,2.154639175257732
2016-02-27 09:00:00,0.3549618767470046,0.0,47.73453608247423,2.170103092783505
2016-02-27 10:00:00,0.35541336289605413,0.0,47.80927835051546,2.185567010309278
2016-02-27 11:00:00,0.3549603595804554,0.0,47.85309278350516,2.211340206185567
2016-02-27 12:00:00,0.34199524812203536,0.0,47.853092783505154,2.252577319587629
2016-02-27 13:00:00,0.3445789197741789,0.0,47.6958762886598,2.2938144329896906
2016-02-27 14:00:00,0.35215492149552496,0.0,47.76288659793814,2.3350515463917527
2016-02-27 15:00:00,0.35300342359165887,0.0,47.76546391752577,2.3762886597938144
2016-02-27 16:00:00,0.34344996315531046,0.0,47.78350515463917,2.417525773195876
2016-02-27 17:00:00,0.3437230811080383,0.0,47.78350515463917,2.4587628865979383
2016-02-27 18:00:00,0.33615741400622984,0.0,47.77835051546391,2.4922680412371134
2016-02-27 19:00:00,0.3277492291880781,0.0,47.85824742268041,2.520618556701031
2016-02-27 20:00:00,0.32601861753904987,0.0,47.821681701030926,2.5633322594501715
2016-02-27 21:00:00,0.31496626502898817,0.0,47.809278350515456,2.6030927835051547
2016-02-27 22:00:00,0.3226731676805027,0.0,47.76417525773196,2.6477394759450172
2016-02-27 23:00:00,0.33127038741677467,0.0,47.751288659793815,2.689137671821306
2016-02-28 00:00:00,0.32689500573454283,0.0,47.75,2.734375
2016-02-28 01:00:00,0.32479812068712377,0.0,47.72605240549828,2.7700816151202745
2016-02-28 02:00:00,0.3178081190393265,0.0,47.69689647766323,2.818674828178694
2016-02-28 03:00:00,0.3172717303673252,0.0,47.6943191580756,2.896316580756014
2016-02-28 04:00:00,0.30959222769567596,0.0,47.684895833333336,2.9895833333333335
2016-02-28 05:00:00,0.307493068183362,0.0,47.668438573883165,3.054526417525773
2016-02-28 06:00:00,0.31479372135934475,0.0,47.677083333333336,3.109375
2016-02-28 07:00:00,0.32210986153939175,0.0,47.658934707903775,3.1318460051546393
2016-02-28 08:00:00,0.3216669689824052,0.0,47.69158075601374,3.150289948453608
2016-02-28 09:00:00,0.32070171379132617,0.0,47.67096219931271,3.1373228092783503
2016-02-28 10:00:00,0.324825917964372,0.0,47.680546606529205,3.0986898625429555
2016-02-28 11:00:00,0.32692130906416617,0.0,47.722105884879724,3.0337199312714778
2016-02-28 12:00:00,0.3425385730558144,0.0,47.753194802405496,2.953286082474227
2016-02-28 13:00:00,0.3477264202945748,0.0,47.895833333333336,2.9010416666666665
2016-02-28 14:00:00,0.35172413793103446,0.0,47.92211662371134,2.862355025773196
2016-02-28 15:00:00,0.3575833210982235,0.0,47.8659793814433,2.829896907216495
2016-02-28 16:00:00,0.3592902075854844,0.0,47.8118556701031,2.788659793814433
2016-02-28 17:00:00,0.35237597156317496,0.0,47.96619952749141,2.7150987972508593
2016-02-28 18:00:00,0.3633533705452984,0.0,48.07503758591065,2.634691795532646
2016-02-28 19:00:00,0.35921576924433163,0.0,48.0751449742268,2.5531572164948453
2016-02-28 20:00:00,0.36830900243309,0.0,47.979166666666664,2.46875
2016-02-28 21:00:00,0.38345864661654133,0.0,47.911458333333336,2.3697916666666665
2016-02-28 22:00:00,0.3894957130358705,0.0,47.854166666666664,2.2447916666666665
2016-02-28 23:00:00,0.3946125417428092,0.0,47.770833333333336,2.1197916666666665
2016-02-29 00:00:00,0.3879731853814947,0.0,47.6875,1.9947916666666667
2016-02-29 01:00:00,0.393892118432291,0.0,47.630208333333336,1.8697916666666667
2016-02-29 02:00:00,0.40694827606797795,0.0,47.588541666666664,1.7447916666666667
2016-02-29 03:00:00,0.39595202398800605,0.0,47.53125,1.6197916666666667
2016-02-29 04:00:00,0.42113824277432843,0.0,47.510416666666664,1.4947916666666667
2016-02-29 05:00:00,0.42201834862385323,0.0,47.700520833333336,1.3776041666666667
2016-02-29 06:00:00,0.4339622641509434,0.0,47.828125,1.2916666666666667
2016-02-29 07:00:00,0.43649271986022126,0.0,47.942708333333336,1.2083333333333333
2016-02-29 08:00:00,0.43947126671430026,0.0,47.802083333333336,1.125
2016-02-29 09:00:00,0.4364122955952233,0.0,47.8671875,1.0416666666666667
2016-02-29 10:00:00,0.44329896907216493,0.0,47.911458333333336,0.9583333333333334
2016-02-29 11:00:00,0.46102179967348506,0.0,47.94531249999999,0.875
2016-02-29 12:00:00,0.4566309159005788,0.0,47.986979166666664,0.796875
2016-02-29 13:00:00,0.42857507660878447,0.0,47.880208333333336,0.71875
2016-02-29 14:00:00,0.41053662470139096,0.0,47.76822916666667,0.6432291666666666
2016-02-29 15:00:00,0.4074165463646529,0.0,47.786458333333336,0.5989583333333334
2016-02-29 16:00:00,0.41760259064606886,0.0,47.807291666666664,0.5546875
2016-02-29 17:00:00,0.43333333333333335,0.0,47.651041666666664,0.5052083333333334
2016-02-29 18:00:00,0.4327815152689233,0.0,47.53906249999999,0.4661458333333333
2016-02-29 19:00:00,0.4434317156183754,0.0,47.361979166666664,0.4427083333333333
2016-03-01 13:00:00,0.39418077837195487,0.0,46.80769230769231,1.2884615384615383
2016-03-01 14:00:00,0.423991935483871,0.0,46.861111111111114,1.3796296296296295
2016-03-01 15:00:00,0.4231586021505377,0.0,46.925925925925924,1.4074074074074074
2016-03-01 16:00:00,0.436989247311828,0.0,46.925925925925924,1.4074074074074074
2016-03-01 17:00:00,0.4165843683514462,0.0,46.916666666666664,1.5
2016-03-01 18:00:00,0.4331550802139037,0.0,46.75925925925925,1.6481481481481484
2016-03-01 19:00:00,0.4307382923844024,0.0,47.35185185185185,1.824074074074074
2016-03-01 20:00:00,0.4805871212121212,0.0,47.48609970808247,2.0
2016-03-01 21:00:00,0.5338089028878502,0.0,47.300064958168015,2.0
2016-03-01 22:00:00,0.5748228059203669,0.0,47.64649884847253,2.0
2016-03-01 23:00:00,0.5731176418234052,0.0,47.94905353792549,2.0
2016-03-02 00:00:00,0.555401620222557,0.0,48.12821810113266,1.966902722880984
2016-03-02 01:00:00,0.5472997186833665,0.0,48.21607812273846,1.8870694926906935
2016-03-02 02:00:00,0.5238152198678514,0.0,48.275861973558975,1.8194193457095786
2016-03-02 03:00:00,0.5201797815340912,0.0,48.327170100014925,1.7613601499831082
2016-03-02 04:00:00,0.5192427551596779,0.0,48.36765394807996,1.71098666146809
2016-03-02 05:00:00,0.5099832826620233,0.0,48.35669634185259,1.666867073898324
2016-03-02 06:00:00,0.5067267267267267,0.0,48.33585590952799,1.6279045265088516
2016-03-02 07:00:00,0.4935892166904825,0.0,48.28672633056556,1.593244550502654
2016-03-02 08:00:00,0.5179323078258851,0.0,48.32601591391065,1.5622116041852885
2016-03-02 09:00:00,0.5503346366420745,0.0,48.48894219618269,1.524702520414889
2016-03-02 10:00:00,0.5537661364414626,0.0,48.531352049481235,1.491508826153828
2016-03-02 11:00:00,0.541242452541173,0.0,48.55184565123204,1.4700155365127316
2016-03-02 12:00:00,0.5450134770889488,0.0,48.56612541993281,1.4550391937290033
2016-03-02 16:00:00,0.5703763153201356,0.0,48.71951219512195,1.3658536585365855
2016-03-02 17:00:00,0.5726777087646653,0.0,48.69207317073171,1.3658536585365855
2016-03-02 18:00:00,0.5584905858368303,0.0,48.725609756097555,1.3658536585365855
2016-03-02 19:00:00,0.5510671912565673,0.0,48.521341463414636,1.3689024390243902
2016-03-02 20:00:00,0.5483347143024082,0.0,48.61616220981487,1.4173670290919778
2016-03-02 21:00:00,0.5311121112111212,0.0,48.786144578313255,1.4759036144578312
2016-03-02 22:00:00,0.5062002799774143,0.0,48.74404761904762,1.5297619047619047
2016-03-02 23:00:00,0.48427588986573294,0.0,48.60714285714286,1.5476190476190477
2016-03-03 00:00:00,0.4837545787545787,0.0,48.53571428571429,1.5476190476190477
2016-03-03 01:00:00,0.47814604547796585,0.0,48.45625,1.59375
2016-03-03 02:00:00,0.48769007604398185,0.0,48.409375,1.63125
2016-03-03 03:00:00,0.48592840768823836,0.0,48.31250000000001,1.6812500000000001
2016-03-03 04:00:00,0.47702883821206726,0.0,48.212500000000006,1.73125
2016-03-03 05:00:00,0.474209246991097,0.0,48.140625,1.7812499999999998
2016-03-03 06:00:00,0.46002630504924086,0.0,48.05,1.8312499999999998
2016-03-03 07:00:00,0.46166954291954293,0.0,47.959374999999994,1.88125
2016-03-03 08:00:00,0.440473105849212,0.0,48.06554588607595,1.934256329113924
2016-03-03 09:00:00,0.4076009954909038,0.0,47.91362382343395,2.003286270691334
2016-03-03 10:00:00,0.3789563186009212,0.0,47.859876965140124,2.074974367737526
2016-03-03 11:00:00,0.37294412010008343,0.0,47.81168831168831,2.133116883116883
2016-03-03 12:00:00,0.3558055760544481,0.0,47.759719447219446,2.2337027008079637
2016-03-03 13:00:00,0.3551957383233404,0.0,47.745485432175,2.2793640822308365
2016-03-03 14:00:00,0.35601015361164856,0.0,47.71018351302415,2.3134892707433212
2016-03-03 15:00:00,0.3477446994917764,0.0,47.67807433106735,2.344528146634888
2016-03-03 16:00:00,0.3505505896695607,0.0,47.62477866597409,2.372881347363607
2016-03-03 17:00:00,0.36395329421306233,0.0,47.32712765957447,2.409574468085107
2016-03-03 18:00:00,0.3842760055929503,0.0,46.99202127659574,2.4521276595744683
2016-03-03 19:00:00,0.40487599596004936,0.0,46.69148936170213,2.49468085106383
2016-03-03 20:00:00,0.4105718842560948,0.0,46.638297872340424,2.5106382978723403
2016-03-04 15:00:00,0.7482758620689655,0.0,41.80952380952381,2.8809523809523814
2016-03-04 16:00:00,0.753694581280788,0.0,41.845238095238095,2.6904761904761902
2016-03-04 17:00:00,0.7160954626471867,0.0,43.05952380952381,2.5
2016-03-04 18:00:00,0.611863711001642,0.0,44.48809523809524,2.3095238095238093
2016-03-04 19:00:00,0.5508083827709801,0.0,46.125,2.159090909090909
2016-03-04 20:00:00,0.5161290322580645,0.0,46.95454545454545,2.0454545454545454
2016-03-05 18:00:00,0.6833333333333333,0.0,49.85119047619048,2.255952380952381
2016-03-05 19:00:00,0.5755555555555556,0.0,50.78125,2.6875
2016-03-06 12:00:00,0.6666666666666666,0.0,50.34027777777778,2.826388888888889
2016-03-06 13:00:00,0.6059174159174159,0.0,50.71159673659673,2.614539627039627
2016-03-06 14:00:00,0.5436455108359133,0.0,50.07535014005602,2.453982843137255
2016-03-06 15:00:00,0.5104140786749483,0.0,49.64644945697577,2.3601608187134504
2016-03-06 16:00:00,0.4897051632913702,0.0,49.35479578392622,2.29854907773386
2016-03-06 17:00:00,0.47555093151630157,0.0,49.004948037275625,2.254967334708714
2016-03-06 18:00:00,0.4804039073775916,0.0,48.924747983870965,2.2097950268817206
2016-03-06 19:00:00,0.4841476091476091,0.0,48.508064516129025,2.0806451612903225
2016-03-06 21:00:00,0.49572649572649574,0.0,48.58064516129032,2.0
2016-03-06 22:00:00,0.49334576622721826,0.0,48.7586958078686,2.0
2016-03-06 23:00:00,0.4835832247792734,0.0,48.95907420578473,2.0
2016-03-07 00:00:00,0.4756707316196772,0.0,49.059558078761846,2.0
2016-03-07 01:00:00,0.46912761887184357,0.0,49.14233909399265,2.0
2016-03-07 02:00:00,0.4600627631400959,0.0,49.21171893757503,2.0
2016-03-07 03:00:00,0.43719829920128905,0.0,49.22439709137822,2.0
2016-03-07 04:00:00,0.41926544231989654,0.0,49.208774603076954,2.0
2016-03-07 05:00:00,0.4171384907289501,0.0,49.195186472262094,2.0
2016-03-07 06:00:00,0.41614968250906664,0.0,49.145371943821104,2.0
2016-03-07 07:00:00,0.4152687771248841,0.0,49.02614354069858,2.0
2016-03-07 08:00:00,0.4205541897272673,0.0,48.87373272244848,2.0
2016-03-07 09:00:00,0.4215956432879153,0.0,48.948376351607536,2.0
2016-03-07 10:00:00,0.411340409657285,0.0,48.941838129392,2.0
2016-03-07 11:00:00,0.40181818659146745,0.0,48.90073883202037,2.0
2016-03-07 12:00:00,0.39049948139405427,0.0,48.85726435705369,2.0166978776529336
2016-03-07 13:00:00,0.38540231899980243,0.0,48.675,2.061111111111111
2016-03-07 14:00:00,0.38254670190168716,0.0,48.59444444444445,2.1055555555555556
2016-03-07 15:00:00,0.3822036091656527,0.0,48.53400488400488,2.1595848595848595
2016-03-07 16:00:00,0.39137383608298965,0.0,48.42215121834687,2.213658623984711
2016-03-07 17:00:00,0.4068615771986835,0.0,48.16208791208791,2.258241758241758
2016-03-07 18:00:00,0.4198469646939294,0.0,48.07692307692308,2.302197802197802
2016-03-07 19:00:00,0.4319757637822154,0.0,48.14010989010989,2.3461538461538463
2016-03-07 20:00:00,0.4296728797472307,0.0,48.19985974754558,2.372954651706405
2016-03-07 21:00:00,0.4474289847091732,0.0,48.24803536839162,2.398775379344292
2016-03-07 22:00:00,0.4512433207329338,0.0,48.26262626262626,2.4393939393939394
2016-03-07 23:00:00,0.4432530827950675,0.0,48.18939393939394,2.4797979797979797
2016-03-08 00:00:00,0.43445383849142943,0.0,48.131313131313135,2.5202020202020203
2016-03-08 01:00:00,0.43533345082142355,0.0,48.05050505050505,2.5606060606060606
2016-03-08 02:00:00,0.43537724022234936,0.0,47.96969696969697,2.6010101010101008
2016-03-08 03:00:00,0.4429072882669434,0.0,47.9040404040404,2.641414141414142
2016-03-08 04:00:00,0.45133923897571154,0.0,47.8560606060606,2.681818181818182
2016-03-08 05:00:00,0.44239440658755413,0.0,47.77777777777778,2.722222222222222
2016-03-08 06:00:00,0.4342074340831664,0.0,47.71212121212121,2.762626262626263
2016-03-08 07:00:00,0.4326825043176992,0.0,47.686868686868685,2.803030303030303
2016-03-08 08:00:00,0.42843896246522384,0.0,47.71212121212121,2.8434343434343434
2016-03-08 09:00:00,0.4137847245799936,0.0,47.54040404040404,2.883838383838384
2016-03-08 10:00:00,0.4251131261768224,0.0,47.4419191919192,2.9242424242424243
2016-03-08 11:00:00,0.43864277965497006,0.0,47.512626262626256,2.9797979797979797
2016-03-08 12:00:00,0.4455716924397645,0.0,47.515151515151516,3.053030303030303
2016-03-08 13:00:00,0.44000811074776,0.0,47.54455266955267,3.0967068645640072
2016-03-08 14:00:00,0.43050274490157214,0.0,47.574701092558236,3.136750154607298
2016-03-08 15:00:00,0.435310538052944,0.0,47.57378161745799,3.175341012693737
2016-03-08 16:00:00,0.429946823075816,0.0,47.71874999999999,3.2135416666666665
2016-03-08 17:00:00,0.40747166423521486,0.0,47.989583333333336,3.2552083333333335
2016-03-08 18:00:00,0.39240527381539264,0.0,48.072916666666664,3.296875
2016-03-08 19:00:00,0.38844487874946504,0.0,48.088541666666664,3.3385416666666665
2016-03-08 20:00:00,0.3815096251266464,0.0,48.197916666666664,3.3645833333333335
2016-03-09 07:00:00,0.38995253164556964,0.0,47.98039215686274,3.6470588235294117
2016-03-09 08:00:00,0.4059071729957806,0.0,48.31372549019608,3.5784313725490198
2016-03-09 09:00:00,0.4331484115694642,0.0,48.60294117647058,3.5294117647058822
2016-03-09 10:00:00,0.42636824567898834,0.0,48.79411764705882,3.5784313725490193
2016-03-09 11:00:00,0.4077438691137321,0.0,48.69117647058823,3.627450980392157
2016-03-09 12:00:00,0.3857915057915058,0.0,48.68627450980392,3.627450980392157
2016-03-09 13:00:00,0.39583959899749377,0.0,48.68627450980392,3.627450980392157
2016-03-09 14:00:00,0.39245060703707324,0.0,48.65196078431373,3.627450980392157
2016-03-09 15:00:00,0.39099143963805627,0.0,48.62151206636501,3.6310331825037707
2016-03-09 16:00:00,0.367851383412438,0.0,48.32211538461538,3.6346153846153846
2016-03-09 17:00:00,0.3829925348912691,0.0,48.11538461538461,3.6346153846153846
2016-03-09 18:00:00,0.39172242766275317,0.0,48.35096153846154,3.6346153846153846
2016-03-09 19:00:00,0.35238960328622776,0.0,48.25000000000001,3.6346153846153846
2016-03-09 20:00:00,0.35498118517985444,0.0,48.11538461538461,3.6346153846153846
2016-03-10 09:00:00,0.305489417989418,0.0,47.89673913043478,3.836956521739131
2016-03-10 10:00:00,0.3019228805789684,0.0,47.815217391304344,3.793478260869565
2016-03-10 11:00:00,0.30074081329836055,0.0,47.74456521739131,3.739130434782609
2016-03-10 12:00:00,0.3083672928907526,0.0,47.73913043478261,3.755434782608696
2016-03-10 13:00:00,0.3012179199584648,0.0,47.68478260869565,3.8369565217391304
2016-03-10 14:00:00,0.3013981335070571,0.0,47.630434782608695,3.9239130434782608
2016-03-10 15:00:00,0.29534327787339837,0.0,47.61413043478261,4.010869565217392
2016-03-10 16:00:00,0.30608653099794136,0.0,47.608695652173914,4.0978260869565215
2016-03-10 17:00:00,0.3157237313530063,0.0,47.53260869565217,4.179347826086956
2016-03-10 18:00:00,0.3333333333333333,0.0,47.11413043478261,4.195652173913044
2016-03-10 19:00:00,0.34442814997770227,0.0,47.190217391304344,4.195652173913044
2016-03-10 20:00:00,0.3815257215942147,0.0,47.11174549028677,4.1768376117792165
2016-03-10 21:00:00,0.41535551889815714,0.0,47.42831040108351,4.08964316495829
2016-03-10 22:00:00,0.4048699572159511,0.0,47.73256951818273,4.009599306179495
2016-03-10 23:00:00,0.404528430371127,0.0,47.91376772586053,3.898129364176074
2016-03-11 00:00:00,0.4012187096196973,0.0,48.04737503200205,3.776568618424366
2016-03-11 01:00:00,0.39203881084386943,0.0,48.16489472628629,3.6659684915611166
2016-03-11 02:00:00,0.39805825242718446,0.0,48.265595930656396,3.5254579408820073
2016-03-11 03:00:00,0.39243418503425553,0.0,48.31528201056139,3.389800041570049
2016-03-11 04:00:00,0.38922019870850755,0.0,48.350186640890755,3.2648510376754047
2016-03-11 05:00:00,0.39473684210526316,0.0,48.381704615597506,3.1157237998321845
2016-03-11 06:00:00,0.3863522641952719,0.0,48.375884824112624,2.9715947596870635
2016-03-11 07:00:00,0.39666674193499823,0.0,48.25201395114683,2.8483945578657353
2016-03-11 08:00:00,0.3967870948074842,0.0,48.2800127409722,2.7831784172596903
2016-03-12 20:00:00,0.32047619047619047,0.0,46.58333333333333,2.0
2016-03-12 21:00:00,0.25877614449043024,0.0,46.31726190476191,2.0
2016-03-12 22:00:00,0.30670364637082903,0.0,46.192676767676765,2.0
2016-03-12 23:00:00,0.32783926218708825,0.0,46.138759157509156,2.0
2016-03-13 00:00:00,0.3639371441670292,0.0,46.32062693498452,2.0
2016-03-13 01:00:00,0.3700205771458144,0.0,47.03959627329192,2.0
2016-03-13 02:00:00,0.38981507057566106,0.0,47.36587854546475,2.0
2016-03-13 03:00:00,0.39111130078774164,0.0,47.59383553274682,2.0
2016-03-13 04:00:00,0.3920001234536367,0.0,47.66163600575365,2.0
2016-03-13 05:00:00,0.39272735650094137,0.0,47.69595882294856,2.0
2016-03-13 06:00:00,0.390673730853202,0.0,47.72395550186248,2.0
2016-03-13 07:00:00,0.3727600070400773,0.0,47.71618639361388,2.0
2016-03-13 08:00:00,0.3591836752636093,0.0,47.66050556361877,2.0
2016-03-13 09:00:00,0.36159243099782745,0.0,47.61286138325612,2.0
2016-03-13 10:00:00,0.36390371030705687,0.0,47.54676474627371,2.0
2016-03-13 11:00:00,0.36595254146212397,0.0,47.42594904535429,2.0
2016-03-13 12:00:00,0.37436112007001143,0.0,47.4355667315596,2.021953849677444
2016-03-13 13:00:00,0.37579386337539705,0.0,47.601056491153926,2.0766972841615905
2016-03-13 14:00:00,0.3769561559740218,0.0,47.642305656647764,2.125636049583418
2016-03-13 15:00:00,0.37801192796391286,0.0,47.66031016715352,2.169647075264164
2016-03-13 16:00:00,0.37768937823463794,0.0,47.667730174644056,2.209439088594592
2016-03-13 17:00:00,0.37134114315012007,0.0,47.62289576700117,2.2455911040429615
2016-03-13 18:00:00,0.37762294162482246,0.0,47.77786235309026,2.2785808044223193
2016-03-13 19:00:00,0.37986017938779565,0.0,47.82733853391017,2.308805781796562
2016-03-14 18:00:00,0.23343434343434347,0.0,49.71875,3.625
2016-03-14 19:00:00,0.15869685869685868,0.0,49.875,4.625
2016-03-15 10:00:00,0.3644730699297263,0.0,49.81212121212121,5.1946127946127945
2016-03-15 11:00:00,0.3581544180457224,0.0,49.299065934065936,5.556593406593406
2016-03-15 12:00:00,0.3162875957939645,0.0,48.93839009287926,5.9149466804265565
2016-03-15 13:00:00,0.29645515473414774,0.0,48.60396668548842,6.108907396950875
2016-03-15 14:00:00,0.30716222068357274,0.0,48.36091575091575,6.243935693935693
2016-03-15 15:00:00,0.2929855896026837,0.0,48.10118650352243,6.34337921764924
2016-03-15 16:00:00,0.2796697283396763,0.0,47.8570240217299,6.419679993209405
2016-03-15 17:00:00,0.2698849932339314,0.0,47.66374147426779,6.480080789291316
2016-03-15 18:00:00,0.28230190861769805,0.0,46.963414634146346,6.567073170731707
2016-03-15 19:00:00,0.33205579761970744,0.0,46.51829268292683,6.670731707317073
2016-03-15 20:00:00,0.3333333333333333,0.0,46.58536585365854,6.7317073170731705
2016-03-15 21:00:00,0.3258123594149577,0.0,46.595238095238095,6.690476190476191
2016-03-15 22:00:00,0.33174723283377416,0.0,46.6123013502058,6.540930411291888
2016-03-15 23:00:00,0.33447812506880875,0.0,46.577626646403246,6.331136108698798
2016-03-16 00:00:00,0.32482936185383016,0.0,46.53357538790391,6.153357815469358
2016-03-16 01:00:00,0.32777501521094393,0.0,46.495769399989,5.956910349934397
2016-03-16 02:00:00,0.3198017746796998,0.0,46.46296805863038,5.757241520195276
2016-03-16 03:00:00,0.3296969877892912,0.0,46.42228344572094,5.535946345321345
2016-03-16 04:00:00,0.32485043850946144,0.0,46.6160724283224,5.3293542335818165
2016-03-16 05:00:00,0.3295258223023773,0.0,46.75118926204808,5.125119083727756
2016-03-16 06:00:00,0.33334733158355206,0.0,46.83635272622115,4.909331852358168
2016-03-16 07:00:00,0.32716342233095996,0.0,46.89419660894042,4.724186384400764
2016-03-16 08:00:00,0.3299410095758963,0.0,46.94656112234752,4.60092495249711
